ID,MONTHS_BALANCE,STATUS
5015506,-13,5
5015506,-14,C
5015506,-15,C
5015506,-16,X
5015506,-17,C
5015506,-18,C
5015507,0,C
5015507,-1,C
5015507,-2,X
5015507,-3,C
5015507,-4,C
5015507,-5,X
5015507,-6,X
5015507,-7,C
5015507,-8,C
5015507,-9,C
5015507,-10,C
5015507,-11,C
5015507,-12,0
5015507,-13,C
5015507,-14,X
5015507,-15,X
5015507,-16,C
5015507,-17,X
5015507,-18,C
5015507,-19,X
5015507,-20,X
5015507,-21,X
5015507,-22,C
5015507,-23,C
5015507,-24,C
5015507,-25,X
5015508,0,C
5015508,-1,C
5015508,-2,C
5015508,-3,C
5015508,-4,C
5015508,-5,C
5015508,-6,0
5015508,-7,C
5015508,-8,C
5015508,-9,5
5015508,-10,X
5015508,-11,C
5015508,-12,X
5015508,-13,C
5015508,-14,C
5015508,-15,0
5015509,0,X
5015509,-1,C
5015509,-2,C
5015509,-3,C
5015509,-4,C
5015509,-5,C
5015509,-6,C
5015510,0,X
5015510,-1,C
5015510,-2,C
5015510,-3,C
5015510,-4,C
5015510,-5,C
5015510,-6,X
5015510,-7,C
5015510,-8,X
5015510,-9,X
5015510,-10,C
5015510,-11,X
5015510,-12,X
5015510,-13,0
5015510,-14,X
5015511,0,C
5015511,-1,C
5015511,-2,X
5015511,-3,X
5015511,-4,C
5015511,-5,C
5015511,-6,X
5015511,-7,C
5015511,-8,C
5015511,-9,X
5015511,-10,C
5015511,-11,C
5015511,-12,X
5015511,-13,C
5015511,-14,C
5015511,-15,1
5015511,-16,X
5015512,0,C
5015512,-1,C
5015512,-2,C
5015512,-3,C
5015512,-4,C
5015512,-5,X
5015512,-6,C
5015512,-7,C
5015512,-8,C
5015512,-9,C
5015512,-10,X
5015512,-11,X
5015512,-12,X
5015512,-13,C
5015512,-14,C
5015512,-15,C
5015512,-16,C
5015512,-17,0
5015512,-18,X
5015512,-19,C
5015512,-20,X
5015513,0,C
5015513,-1,0
5015513,-2,X
5015513,-3,X
5015513,-4,X
5015513,-5,X
5015513,-6,X
5015513,-7,X
5015514,0,0
5015514,-1,C
5015514,-2,C
5015514,-3,3
5015514,-4,C
5015514,-5,X
5015515,0,C
5015515,-1,X
5015515,-2,C
5015515,-3,C
5015515,-4,C
5015515,-5,X
5015515,-6,C
5015515,-7,X
5015515,-8,C
5015515,-9,C
5015515,-10,C
5015515,-11,0
5015515,-12,0
5015515,-13,C
5015515,-14,C
5015515,-15,C
5015515,-16,C
5015515,-17,C
5015515,-18,X
5015515,-19,X
5015515,-20,C
5015515,-21,C
5015515,-22,X
5015515,-23,0
5015515,-24,0
5015515,-25,X
5015515,-26,C
5015516,0,C
5015516,-1,C
5015516,-2,C
5015516,-3,C
5015516,-4,C
5015516,-5,C
5015516,-6,C
5015516,-7,C
5015516,-8,C
5015516,-9,X
5015516,-10,X
5015516,-11,X
5015516,-12,C
5015516,-13,X
5015516,-14,C
5015516,-15,C
5015516,-16,C
5015516,-17,1
5015516,-18,C
5015516,-19,X
5015517,0,C
5015517,-1,X
5015517,-2,X
5015517,-3,X
5015517,-4,X
5015517,-5,X
5015517,-6,X
5015517,-7,0
5015517,-8,X
5015517,-9,C
5015517,-10,C
5015517,-11,0
5015517,-12,C
5015517,-13,C
5015517,-14,X
5015517,-15,X
5015517,-16,C
5015517,-17,X
5015517,-18,C
5015517,-19,X
5015517,-20,0
5015517,-21,C
5015517,-22,0
5015517,-23,C
5015517,-24,C
5015518,0,C
5015518,-1,X
5015518,-2,0
5015518,-3,X
5015518,-4,C
5015519,0,X
5015519,-1,X
5015519,-2,X
5015519,-3,X
5015519,-4,X
5015519,-5,X
5015519,-6,C
5015519,-7,C
5015519,-8,X
5015519,-9,X
5015519,-10,X
5015519,-11,X
5015519,-12,C
5015519,-13,C
5015519,-14,X
5015519,-15,X
5015519,-16,C
5015519,-17,0
5015519,-18,C
5015519,-19,C
5015519,-20,X
5015519,-21,X
5015519,-22,C
5015519,-23,C
5015519,-24,X
5015519,-25,C
5015520,0,C
5015520,-1,C
5015520,-2,C
5015520,-3,X
5015520,-4,X
5015520,-5,C
5015520,-6,C
5015520,-7,0
5015520,-8,X
5015520,-9,C
5015520,-10,C
5015520,-11,C
5015520,-12,C
5015520,-13,X
5015520,-14,X
5015520,-15,X
5015520,-16,C
5015520,-17,C
5015520,-18,X
5015520,-19,C
5015520,-20,C
5015520,-21,X
5015520,-22,C
5015520,-23,0
5015521,0,0
5015521,-1,C
5015521,-2,X
5015521,-3,X
5015521,-4,C
5015521,-5,C
5015521,-6,X
5015521,-7,X
5015521,-8,X
5015521,-9,X
5015521,-10,0
5015521,-11,C
5015521,-12,C
5015521,-13,C
5015521,-14,C
5015521,-15,C
5015521,-16,X
5015521,-17,X
5015521,-18,X
5015521,-19,X
5015521,-20,C
5015521,-21,C
5015521,-22,C
5015521,-23,X
5015521,-24,C
5015522,0,C
5015522,-1,C
5015522,-2,X
5015522,-3,C
5015522,-4,C
5015522,-5,C
5015522,-6,X
5015522,-7,C
5015522,-8,X
5015522,-9,X
5015522,-10,X
5015522,-11,X
5015522,-12,C
5015522,-13,C
5015522,-14,C
5015522,-15,C
5015522,-16,C
5015522,-17,X
5015523,0,X
5015523,-1,X
5015523,-2,C
5015524,0,X
5015524,-1,0
5015524,-2,C
5015524,-3,C
5015524,-4,C
5015524,-5,C
5015524,-6,C
5015524,-7,C
5015524,-8,X
5015524,-9,C
5015524,-10,C
5015525,0,X
5015525,-1,X
5015525,-2,C
5015525,-3,C
5015525,-4,X
5015525,-5,C
5015525,-6,C
5015525,-7,C
5015525,-8,C
5015525,-9,C
5015526,0,C
5015526,-1,0
5015526,-2,C
5015526,-3,C
5015526,-4,X
5015526,-5,X
5015526,-6,X
5015526,-7,C
5015526,-8,X
5015526,-9,C
5015526,-10,C
5015526,-11,C
5015527,0,0
5015527,-1,X
5015527,-2,C
5015527,-3,C
5015527,-4,X
5015527,-5,C
5015527,-6,C
5015528,0,C
5015528,-1,X
5015528,-2,C
5015528,-3,C
5015528,-4,C
5015528,-5,X
5015528,-6,0
5015528,-7,C
5015528,-8,X
5015528,-9,C
5015528,-10,C
5015528,-11,C
5015528,-12,0
5015528,-13,C
5015528,-14,C
5015528,-15,X
5015528,-16,C
5015528,-17,C
5015528,-18,C
5015528,-19,C
5015528,-20,X
5015528,-21,C
5015528,-22,X
5015529,0,X
5015529,-1,C
5015529,-2,C
5015529,-3,X
5015529,-4,C
5015529,-5,X
5015529,-6,X
5015529,-7,C
5015530,0,0
5015530,-1,C
5015530,-2,X
5015530,-3,4
5015530,-4,C
5015530,-5,0
5015530,-6,C
5015530,-7,C
5015530,-8,C
5015530,-9,C
5015530,-10,C
5015530,-11,C
5015530,-12,C
5015530,-13,X
5015530,-14,C
5015530,-15,X
5015530,-16,C
5015530,-17,X
5015530,-18,0
5015530,-19,C
5015530,-20,C
5015530,-21,1
5015530,-22,0
5015530,-23,C
5015530,-24,3
5015530,-25,0
5015530,-26,C
5015530,-27,3
5015530,-28,C
5015530,-29,0
5015531,0,X
5015531,-1,C
5015531,-2,C
5015531,-3,C
5015531,-4,X
5015531,-5,C
5015531,-6,C
5015532,0,C
5015532,-1,C
5015532,-2,C
5015532,-3,X
5015532,-4,C
5015532,-5,C
5015532,-6,X
5015532,-7,X
5015532,-8,C
5015532,-9,C
5015532,-10,C
5015532,-11,C
5015532,-12,X
5015532,-13,C
5015532,-14,C
5015532,-15,C
5015532,-16,C
5015532,-17,X
5015532,-18,C
5015532,-19,X
5015532,-20,C
5015532,-21,X
5015532,-22,C
5015532,-23,X
5015532,-24,C
5015533,0,X
5015533,-1,X
5015533,-2,X
5015534,0,X
5015534,-1,C
5015534,-2,C
5015534,-3,C
5015534,-4,C
5015534,-5,0
5015534,-6,C
5015534,-7,0
5015534,-8,C
5015534,-9,X
5015534,-10,X
5015534,-11,C
5015534,-12,X
5015534,-13,C
5015534,-14,C
5015534,-15,C
5015534,-16,0
5015534,-17,X
5015534,-18,X
5015534,-19,C
5015534,-20,C
5015534,-21,X
5015534,-22,C
5015534,-23,X
5015534,-24,C
5015534,-25,C
5015534,-26,C
5015534,-27,X
5015534,-28,0
5015534,-29,X
5015535,0,C
5015535,-1,C
5015535,-2,C
5015536,0,C
5015536,-1,C
5015536,-2,C
5015536,-3,X
5015536,-4,C
5015536,-5,C
5015536,-6,X
5015536,-7,C
5015536,-8,X
5015536,-9,0
5015536,-10,X
5015536,-11,C
5015536,-12,C
5015536,-13,X
5015536,-14,X
5015536,-15,C
5015536,-16,C
5015536,-17,0
5015536,-18,C
5015536,-19,X
5015536,-20,C
5015536,-21,X
5015536,-22,X
5015536,-23,C
5015536,-24,C
5015537,0,C
5015537,-1,0
5015537,-2,C
5015537,-3,0
5015537,-4,X
5015538,0,X
5015538,-1,X
5015538,-2,X
5015538,-3,C
5015538,-4,X
5015538,-5,X
5015538,-6,X
5015539,0,C
5015539,-1,X
5015539,-2,C
5015539,-3,C
5015539,-4,X
5015540,0,C
5015540,-1,0
5015540,-2,X
5015540,-3,X
5015540,-4,C
5015540,-5,C
5015540,-6,C
5015540,-7,0
5015540,-8,X
5015540,-9,C
5015540,-10,X
5015540,-11,X
5015540,-12,X
5015540,-13,C
5015540,-14,X
5015540,-15,X
5015540,-16,X
5015540,-17,X
5015540,-18,0
5015540,-19,C
5015540,-20,C
5015540,-21,X
5015540,-22,X
5015541,0,0
5015541,-1,X
5015541,-2,0
5015541,-3,X
5015541,-4,C
5015541,-5,C
5015541,-6,C
5015541,-7,0
5015541,-8,X
5015541,-9,C
5015541,-10,X
5015541,-11,C
5015541,-12,X
5015541,-13,C
5015541,-14,C
5015541,-15,X
5015541,-16,C
5015542,0,C
5015542,-1,X
5015542,-2,0
5015542,-3,X
5015542,-4,X
5015542,-5,C
5015542,-6,C
5015542,-7,C
5015542,-8,X
5015542,-9,X
5015542,-10,C
5015542,-11,C
5015542,-12,X
5015542,-13,X
5015542,-14,C
5015542,-15,C
5015542,-16,C
5015542,-17,X
5015542,-18,C
5015542,-19,C
5015542,-20,X
5015542,-21,C
5015542,-22,C
5015543,0,0
5015543,-1,C
5015543,-2,C
5015543,-3,X
5015543,-4,C
5015543,-5,C
5015543,-6,C
5015543,-7,C
5015543,-8,X
5015543,-9,C
5015543,-10,C
5015543,-11,X
5015543,-12,X
5015543,-13,C
5015543,-14,X
5015543,-15,X
5015543,-16,C
5015543,-17,C
5015543,-18,X
5015543,-19,C
5015543,-20,X
5015543,-21,X
5015543,-22,C
5015543,-23,X
5015543,-24,C
5015543,-25,C
5015543,-26,X
5015543,-27,0
5015543,-28,C
5015544,0,X
5015544,-1,C
5015544,-2,C
5015544,-3,X
5015544,-4,C
5015544,-5,C
5015544,-6,X
5015544,-7,C
5015544,-8,C
5015544,-9,X
5015544,-10,C
5015544,-11,X
5015544,-12,C
5015544,-13,0
5015544,-14,C
5015544,-15,C
5015544,-16,X
5015544,-17,X
5015544,-18,0
5015544,-19,C
5015544,-20,X
5015544,-21,X
5015545,0,0
5015545,-1,C
5015545,-2,X
5015545,-3,X
5015545,-4,0
5015545,-5,C
5015545,-6,C
5015545,-7,C
5015545,-8,4
5015545,-9,C
5015545,-10,C
5015545,-11,X
5015545,-12,4
5015545,-13,X
5015545,-14,C
5015545,-15,X
5015545,-16,C
5015545,-17,X
5015545,-18,C
5015545,-19,X
5015545,-20,C
5015545,-21,X
5015545,-22,X
5015545,-23,C
5015545,-24,C
5015546,0,C
5015546,-1,0
5015546,-2,X
5015546,-3,C
5015546,-4,X
5015546,-5,X
5015546,-6,C
5015546,-7,C
5015546,-8,X
5015546,-9,C
5015546,-10,X
5015546,-11,0
5015546,-12,C
5015546,-13,C
5015546,-14,X
5015546,-15,X
5015546,-16,X
5015546,-17,C
5015546,-18,X
5015546,-19,C
5015546,-20,0
5015546,-21,C
5015547,0,X
5015547,-1,C
5015547,-2,C
5015547,-3,C
5015547,-4,C
5015547,-5,C
5015547,-6,C
5015547,-7,C
5015547,-8,C
5015547,-9,C
5015547,-10,C
5015547,-11,X
5015547,-12,C
5015547,-13,X
5015547,-14,C
5015547,-15,X
5015547,-16,C
5015547,-17,X
5015547,-18,0
5015547,-19,C
5015547,-20,C
5015547,-21,X
5015547,-22,C
5015548,0,X
5015548,-1,X
5015548,-2,C
5015548,-3,X
5015548,-4,X
5015548,-5,C
5015548,-6,C
5015548,-7,C
5015548,-8,C
5015548,-9,X
5015548,-10,0
5015548,-11,C
5015548,-12,C
5015548,-13,X
5015548,-14,C
5015548,-15,0
5015548,-16,X
5015548,-17,X
5015548,-18,C
5015548,-19,C
5015548,-20,X
5015548,-21,0
5015548,-22,X
5015548,-23,X
5015548,-24,C
5015548,-25,0
5015549,0,C
5015549,-1,X
5015549,-2,X
5015550,0,C
5015550,-1,C
5015550,-2,C
5015551,0,X
5015551,-1,C
5015551,-2,C
5015551,-3,0
5015551,-4,X
5015551,-5,X
5015551,-6,0
5015551,-7,X
5015551,-8,X
5015551,-9,0
5015551,-10,X
5015551,-11,C
5015551,-12,0
5015551,-13,C
5015551,-14,X
5015551,-15,C
5015551,-16,X
5015551,-17,C
5015551,-18,C
5015551,-19,C
5015551,-20,0
5015551,-21,C
5015551,-22,C
5015551,-23,C
5015551,-24,C
5015551,-25,C
5015551,-26,X
5015551,-27,C
5015551,-28,X
5015552,0,X
5015552,-1,0
5015552,-2,C
5015552,-3,C
5015552,-4,X
5015552,-5,C
5015552,-6,C
5015552,-7,C
5015552,-8,C
5015552,-9,X
5015552,-10,C
5015552,-11,X
5015552,-12,C
5015552,-13,X
5015552,-14,C
5015552,-15,C
5015552,-16,C
5015552,-17,C
5015552,-18,X
5015552,-19,C
5015552,-20,C
5015552,-21,C
5015552,-22,0
5015552,-23,C
5015552,-24,0
5015552,-25,C
5015553,0,X
5015553,-1,C
5015553,-2,C
5015553,-3,C
5015553,-4,C
5015553,-5,C
5015553,-6,C
5015553,-7,C
5015553,-8,C
5015553,-9,C
5015554,0,1
5015554,-1,C
5015554,-2,C
5015554,-3,C
5015554,-4,C
5015554,-5,C
5015554,-6,X
5015554,-7,C
5015554,-8,X
5015554,-9,1
5015554,-10,C
5015554,-11,C
5015555,0,C
5015555,-1,C
5015555,-2,X
5015555,-3,C
5015555,-4,X
5015555,-5,C
5015556,0,X
5015556,-1,C
5015556,-2,C
5015556,-3,X
5015556,-4,C
5015556,-5,C
5015556,-6,X
5015556,-7,X
5015556,-8,C
5015556,-9,C
5015556,-10,C
5015556,-11,C
5015556,-12,X
5015556,-13,C
5015556,-14,C
5015556,-15,C
5015556,-16,X
5015556,-17,C
5015556,-18,C
5015556,-19,0
5015556,-20,C
5015556,-21,C
5015556,-22,C
5015556,-23,X
5015556,-24,X
5015557,0,C
5015557,-1,X
5015557,-2,X
5015557,-3,X
5015557,-4,C
5015557,-5,C
5015557,-6,C
5015557,-7,C
5015557,-8,X
5015557,-9,X
5015557,-10,C
5015557,-11,X
5015557,-12,0
5015557,-13,X
5015557,-14,C
5015557,-15,X
5015557,-16,C
5015557,-17,X
5015557,-18,C
5015557,-19,X
5015557,-20,C
5015557,-21,C
5015557,-22,C
5015558,0,C
5015558,-1,X
5015558,-2,C
5015558,-3,X
5015558,-4,C
5015558,-5,X
5015558,-6,X
5015558,-7,0
5015558,-8,X
5015558,-9,0
5015558,-10,0
5015558,-11,X
5015558,-12,C
5015558,-13,C
5015558,-14,C
5015558,-15,X
5015558,-16,C
5015558,-17,C
5015558,-18,X
5015558,-19,X
5015558,-20,C
5015558,-21,X
5015558,-22,X
5015559,0,X
5015559,-1,X
5015559,-2,X
5015559,-3,C
5015559,-4,C
5015559,-5,0
5015559,-6,0
5015559,-7,C
5015559,-8,C
5015559,-9,C
5015560,0,X
5015560,-1,X
5015560,-2,C
5015560,-3,X
5015560,-4,C
5015560,-5,X
5015560,-6,0
5015560,-7,C
5015560,-8,0
5015560,-9,X
5015560,-10,0
5015560,-11,X
5015560,-12,X
5015560,-13,X
5015560,-14,C
5015560,-15,X
5015560,-16,X
5015561,0,C
5015561,-1,X
5015561,-2,C
5015561,-3,X
5015561,-4,C
5015561,-5,C
5015561,-6,0
5015561,-7,C
5015561,-8,C
5015561,-9,X
5015561,-10,C
5015561,-11,C
5015561,-12,C
5015561,-13,0
5015561,-14,0
5015561,-15,C
5015561,-16,C
5015561,-17,C
5015561,-18,C
5015561,-19,C
5015561,-20,2
5015561,-21,C
5015561,-22,X
5015561,-23,C
5015562,0,C
5015562,-1,X
5015562,-2,X
5015562,-3,C
5015562,-4,C
5015562,-5,C
5015562,-6,C
5015562,-7,X
5015562,-8,X
5015562,-9,0
5015562,-10,C
5015562,-11,C
5015562,-12,X
5015562,-13,X
5015562,-14,C
5015562,-15,X
5015562,-16,C
5015562,-17,C
5015562,-18,X
5015562,-19,C
5015562,-20,C
5015563,0,C
5015563,-1,X
5015563,-2,X
5015563,-3,X
5015563,-4,C
5015563,-5,C
5015563,-6,X
5015563,-7,C
5015563,-8,C
5015563,-9,C
5015563,-10,C
5015563,-11,C
5015563,-12,0
5015563,-13,C
5015564,0,C
5015564,-1,C
5015564,-2,X
5015564,-3,0
5015564,-4,X
5015564,-5,X
5015564,-6,C
5015564,-7,X
5015564,-8,C
5015564,-9,X
5015564,-10,C
5015564,-11,0
5015564,-12,X
5015564,-13,X
5015565,0,C
5015565,-1,C
5015565,-2,C
5015565,-3,X
5015565,-4,C
5015565,-5,X
5015565,-6,C
5015565,-7,0
5015565,-8,X
5015565,-9,C
5015565,-10,0
5015565,-11,C
5015565,-12,X
5015565,-13,C
5015565,-14,X
5015565,-15,X
5015565,-16,X
5015565,-17,C
5015565,-18,X
5015565,-19,C
5015565,-20,C
5015566,0,C
5015566,-1,C
5015566,-2,C
5015566,-3,X
5015566,-4,C
5015566,-5,C
5015566,-6,C
5015566,-7,C
5015566,-8,C
5015566,-9,C
5015566,-10,0
5015566,-11,X
5015566,-12,X
5015566,-13,C
5015566,-14,X
5015566,-15,C
5015566,-16,0
5015566,-17,0
5015566,-18,0
5015566,-19,X
5015566,-20,C
5015567,0,0
5015567,-1,0
5015567,-2,C
5015567,-3,C
5015568,0,C
5015568,-1,C
5015568,-2,X
5015568,-3,C
5015568,-4,0
5015568,-5,X
5015568,-6,C
5015568,-7,X
5015568,-8,X
5015568,-9,C
5015568,-10,C
5015568,-11,X
5015568,-12,X
5015569,0,0
5015569,-1,0
5015569,-2,X
5015569,-3,C
5015569,-4,X
5015569,-5,C
5015569,-6,0
5015569,-7,X
5015569,-8,X
5015569,-9,C
5015569,-10,X
5015569,-11,X
5015569,-12,X
5015569,-13,C
5015569,-14,C
5015569,-15,C
5015569,-16,C
5015569,-17,C
5015569,-18,C
5015569,-19,C
5015569,-20,C
5015569,-21,X
5015569,-22,C
5015569,-23,X
5015569,-24,C
5015569,-25,C
5015569,-26,X
5015569,-27,C
5015569,-28,C
5015569,-29,X
5015570,0,C
5015570,-1,C
5015570,-2,X
5015570,-3,X
5015570,-4,C
5015570,-5,C
5015570,-6,C
5015570,-7,X
5015570,-8,C
5015570,-9,C
5015570,-10,C
5015570,-11,X
5015570,-12,C
5015570,-13,X
5015570,-14,C
5015570,-15,C
5015570,-16,X
5015570,-17,X
5015571,0,X
5015571,-1,C
5015571,-2,X
5015571,-3,C
5015571,-4,X
5015571,-5,X
5015571,-6,C
5015571,-7,X
5015571,-8,X
5015571,-9,C
5015571,-10,X
5015571,-11,X
5015571,-12,C
5015571,-13,C
5015571,-14,C
5015571,-15,X
5015571,-16,X
5015571,-17,C
5015571,-18,X
5015571,-19,X
5015571,-20,X
5015571,-21,C
5015571,-22,C
5015571,-23,C
5015571,-24,X
5015572,0,X
5015572,-1,X
5015572,-2,0
5015572,-3,X
5015573,0,X
5015573,-1,X
5015573,-2,X
5015573,-3,X
5015573,-4,C
5015573,-5,0
5015573,-6,C
5015573,-7,C
5015573,-8,C
5015573,-9,C
5015573,-10,C
5015573,-11,C
5015573,-12,C
5015573,-13,X
5015573,-14,X
5015573,-15,C
5015573,-16,X
5015573,-17,X
5015573,-18,C
5015574,0,C
5015574,-1,C
5015574,-2,C
5015574,-3,C
5015574,-4,X
5015574,-5,0
5015574,-6,C
5015574,-7,C
5015574,-8,C
5015574,-9,X
5015574,-10,C
5015574,-11,C
5015574,-12,X
5015575,0,C
5015575,-1,X
5015575,-2,X
5015575,-3,X
5015575,-4,X
5015575,-5,X
5015575,-6,X
5015575,-7,C
5015575,-8,C
5015575,-9,C
5015575,-10,X
5015575,-11,C
5015576,0,C
5015576,-1,C
5015576,-2,C
5015576,-3,C
5015576,-4,X
5015576,-5,X
5015576,-6,0
5015576,-7,C
5015576,-8,C
5015576,-9,X
5015576,-10,X
5015576,-11,X
5015576,-12,C
5015576,-13,C
5015576,-14,X
5015576,-15,X
5015576,-16,C
5015576,-17,0
5015576,-18,X
5015576,-19,C
5015576,-20,C
5015576,-21,C
5015576,-22,0
5015576,-23,C
5015576,-24,0
5015576,-25,0
5015576,-26,0
5015576,-27,C
5015576,-28,C
5015576,-29,C
5015577,0,X
5015577,-1,C
5015577,-2,C
5015577,-3,X
5015577,-4,C
5015577,-5,C
5015577,-6,X
5015577,-7,0
5015577,-8,C
5015577,-9,C
5015578,0,C
5015578,-1,C
5015578,-2,C
5015578,-3,C
5015578,-4,0
5015578,-5,4
5015578,-6,X
5015578,-7,C
5015578,-8,X
5015578,-9,C
5015578,-10,X
5015578,-11,C
5015578,-12,3
5015579,0,C
5015579,-1,C
5015579,-2,X
5015579,-3,C
5015579,-4,X
5015579,-5,C
5015579,-6,C
5015579,-7,C
5015579,-8,X
5015579,-9,C
5015579,-10,0
5015579,-11,0
5015579,-12,C
5015579,-13,X
5015579,-14,C
5015579,-15,0
5015579,-16,C
5015579,-17,0
5015579,-18,X
5015580,0,C
5015580,-1,C
5015580,-2,1
5015581,0,X
5015581,-1,X
5015581,-2,C
5015581,-3,C
5015581,-4,C
5015581,-5,X
5015581,-6,C
5015581,-7,C
5015582,0,C
5015582,-1,X
5015582,-2,C
5015582,-3,C
5015582,-4,C
5015582,-5,0
5015582,-6,0
5015582,-7,C
5015582,-8,C
5015582,-9,X
5015582,-10,C
5015582,-11,C
5015582,-12,X
5015582,-13,C
5015582,-14,X
5015582,-15,C
5015582,-16,C
5015582,-17,C
5015583,0,X
5015583,-1,X
5015583,-2,C
5015583,-3,C
5015583,-4,C
5015583,-5,C
5015583,-6,C
5015583,-7,C
5015583,-8,X
5015583,-9,X
5015583,-10,C
5015583,-11,C
5015583,-12,X
5015584,0,C
5015584,-1,C
5015584,-2,X
5015584,-3,2
5015585,0,0
5015585,-1,0
5015585,-2,X
5015585,-3,C
5015585,-4,C
5015585,-5,C
5015585,-6,X
5015585,-7,C
5015585,-8,0
5015585,-9,X
5015586,0,C
5015586,-1,C
5015586,-2,C
5015586,-3,X
5015586,-4,C
5015586,-5,X
5015586,-6,0
5015586,-7,C
5015586,-8,0
5015586,-9,C
5015587,0,C
5015587,-1,C
5015587,-2,0
5015587,-3,C
5015587,-4,0
5015587,-5,X
5015587,-6,C
5015587,-7,C
5015587,-8,0
5015588,0,C
5015588,-1,0
5015588,-2,0
5015588,-3,C
5015588,-4,0
5015588,-5,X
5015588,-6,X
5015588,-7,C
5015588,-8,0
5015588,-9,X
5015588,-10,C
5015588,-11,X
5015588,-12,C
5015588,-13,C
5015588,-14,0
5015588,-15,X
5015588,-16,X
5015588,-17,X
5015588,-18,C
5015588,-19,C
5015588,-20,X
5015588,-21,C
5015588,-22,X
5015588,-23,C
5015588,-24,C
5015588,-25,X
5015588,-26,X
5015589,0,0
5015589,-1,0
5015589,-2,C
5015589,-3,C
5015589,-4,C
5015589,-5,C
5015589,-6,C
5015589,-7,1
5015589,-8,0
5015589,-9,C
5015589,-10,X
5015590,0,X
5015590,-1,X
5015590,-2,X
5015590,-3,C
5015590,-4,X
5015590,-5,C
5015590,-6,X
5015590,-7,C
5015590,-8,X
5015590,-9,C
5015590,-10,X
5015590,-11,C
5015590,-12,C
5015590,-13,C
5015590,-14,X
5015590,-15,C
5015590,-16,X
5015590,-17,X
5015590,-18,C
5015590,-19,X
5015590,-20,C
5015590,-21,C
5015590,-22,X
5015590,-23,C
5015590,-24,C
5015590,-25,0
5015591,0,C
5015591,-1,X
5015591,-2,5
5015591,-3,X
5015592,0,X
5015592,-1,C
5015592,-2,X
5015592,-3,C
5015592,-4,C
5015592,-5,C
5015592,-6,X
5015592,-7,0
5015592,-8,C
5015592,-9,C
5015592,-10,C
5015592,-11,C
5015592,-12,C
5015592,-13,C
5015592,-14,C
5015592,-15,C
5015592,-16,0
5015592,-17,C
5015592,-18,X
5015592,-19,C
5015592,-20,C
5015593,0,0
5015593,-1,C
5015593,-2,X
5015593,-3,X
5015593,-4,X
5015593,-5,C
5015593,-6,X
5015593,-7,C
5015593,-8,C
5015593,-9,C
5015593,-10,C
5015593,-11,X
5015593,-12,X
5015593,-13,C
5015593,-14,X
5015593,-15,X
5015593,-16,X
5015593,-17,X
5015593,-18,C
5015593,-19,0
5015593,-20,X
5015593,-21,C
5015593,-22,C
5015593,-23,C
5015593,-24,C
5015594,0,C
5015594,-1,X
5015594,-2,C
5015594,-3,C
5015594,-4,X
5015594,-5,C
5015594,-6,0
5015594,-7,C
5015594,-8,C
5015594,-9,C
5015594,-10,X
5015594,-11,C
5015594,-12,C
5015594,-13,C
5015594,-14,C
5015594,-15,C
5015594,-16,C
5015594,-17,0
5015594,-18,C
5015594,-19,X
5015594,-20,X
5015594,-21,C
5015594,-22,C
5015594,-23,C
5015594,-24,C
5015594,-25,C
5015594,-26,X
5015594,-27,C
5015594,-28,C
5015595,0,C
5015595,-1,X
5015595,-2,C
5015595,-3,C
5015595,-4,C
5015595,-5,C
5015595,-6,0
5015595,-7,X
5015595,-8,X
5015595,-9,X
5015595,-10,C
5015595,-11,C
5015595,-12,X
5015595,-13,0
5015595,-14,C
5015595,-15,C
5015595,-16,0
5015595,-17,C
5015595,-18,X
5015595,-19,X
5015595,-20,C
5015595,-21,C
5015595,-22,C
5015596,0,X
5015596,-1,C
5015596,-2,X
5015596,-3,X
5015596,-4,C
5015596,-5,C
5015596,-6,C
5015596,-7,C
5015596,-8,C
5015596,-9,C
5015596,-10,X
5015596,-11,C
5015596,-12,C
5015596,-13,C
5015596,-14,0
5015596,-15,X
5015596,-16,X
5015596,-17,X
5015596,-18,C
5015596,-19,X
5015596,-20,0
5015596,-21,C
5015596,-22,C
5015597,0,C
5015597,-1,3
5015597,-2,C
5015597,-3,2
5015597,-4,X
5015597,-5,C
5015597,-6,X
5015597,-7,C
5015597,-8,C
5015597,-9,C
5015597,-10,X
5015597,-11,C
5015597,-12,3
5015597,-13,2
5015597,-14,C
5015597,-15,C
5015597,-16,0
5015597,-17,3
5015597,-18,X
5015598,0,C
5015598,-1,X
5015598,-2,C
5015598,-3,C
5015598,-4,0
5015598,-5,C
5015598,-6,C
5015598,-7,C
5015598,-8,C
5015598,-9,X
5015599,0,C
5015599,-1,C
5015599,-2,X
5015599,-3,C
5015599,-4,C
5015599,-5,C
5015599,-6,C
5015599,-7,X
5015599,-8,X
5015600,0,X
5015600,-1,C
5015600,-2,C
5015600,-3,C
5015600,-4,0
5015600,-5,X
5015600,-6,0
5015600,-7,C
5015600,-8,X
5015600,-9,C
5015600,-10,C
5015600,-11,C
5015600,-12,C
5015600,-13,0
5015600,-14,C
5015600,-15,X
5015600,-16,C
5015601,0,C
5015601,-1,C
5015601,-2,C
5015601,-3,C
5015601,-4,C
5015601,-5,C
5015601,-6,X
5015601,-7,C
5015601,-8,C
5015601,-9,X
5015601,-10,0
5015601,-11,C
5015601,-12,C
5015601,-13,C
5015601,-14,C
5015601,-15,C
