ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5015201,M,N,Y,0,114700.0,Working,Secondary / secondary special,Married,With parents,-16676,-4214,1,0,0,0,Medicine staff,2
5015202,F,N,Y,0,283400.0,Working,Secondary / secondary special,Married,Municipal apartment,-22498,-2467,1,0,1,0,Laborers,2
5015203,F,N,N,2,67700.0,Working,Lower secondary,Single / not married,Office apartment,-19277,-8894,1,0,1,0,Managers,3
5015204,F,N,N,0,118100.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-7728,-1167,1,1,0,0,Drivers,1
5015205,F,Y,Y,0,62400.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18240,-1353,1,0,0,0,Laborers,2
5015206,M,N,Y,0,65100.0,Commercial associate,Higher education,Separated,House / apartment,-22503,-2373,1,0,0,0,Core staff,1
5015207,F,Y,N,0,46200.0,Working,Academic degree,Married,Rented apartment,-11623,-556,1,0,0,1,Accountants,2
5015208,M,N,N,0,86900.0,Pensioner,Higher education,Single / not married,Municipal apartment,-15335,365243,1,0,0,0,Core staff,1
5015209,F,Y,N,1,100400.0,Working,Incomplete higher,Married,Rented apartment,-11778,-4089,1,1,1,0,Laborers,3
5015210,M,N,N,0,61500.0,Working,Lower secondary,Married,House / apartment,-7773,-1144,1,1,0,0,Core staff,2
5015211,M,Y,N,3,32200.0,Student,Secondary / secondary special,Civil marriage,House / apartment,-13331,-1895,1,0,0,0,Security staff,5
5015212,F,Y,Y,3,103200.0,Working,Incomplete higher,Married,Rented apartment,-13399,-1042,1,1,1,0,Medicine staff,5
5015213,F,Y,Y,3,125300.0,Working,Secondary / secondary special,Married,Municipal apartment,-21892,-2197,1,0,0,0,Medicine staff,5
5015214,M,N,N,2,109900.0,Commercial associate,Lower secondary,Married,Municipal apartment,-8589,-673,1,0,1,0,Sales staff,4
5015215,M,N,Y,1,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21005,365243,1,0,0,1,Laborers,3
5015216,F,N,N,0,132400.0,Working,Secondary / secondary special,Married,House / apartment,-20522,-1572,1,0,0,0,Laborers,2
5015217,M,Y,Y,0,55600.0,Commercial associate,Higher education,Separated,House / apartment,-18507,-1271,1,0,1,0,Drivers,1
5015218,M,N,N,0,32300.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8413,-1246,1,0,1,1,Accountants,1
5015219,F,N,Y,0,128700.0,Working,Incomplete higher,Married,House / apartment,-20331,-807,1,0,0,0,Sales staff,2
5015220,M,Y,Y,0,59700.0,Working,Incomplete higher,Widow,Rented apartment,-18731,-2087,1,0,1,0,Managers,1
5015221,F,N,Y,4,166800.0,Commercial associate,Incomplete higher,Married,With parents,-20145,-1025,1,0,1,0,Core staff,6
5015222,F,N,N,0,173500.0,Working,Higher education,Civil marriage,House / apartment,-11921,-2003,1,1,0,0,Sales staff,2
5015223,F,Y,Y,0,168400.0,Working,Secondary / secondary special,Married,With parents,-25509,-1621,1,0,0,0,Accountants,2
5015224,F,Y,N,1,27000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-18353,365243,1,0,0,1,Accountants,3
5015225,F,N,N,0,131100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16559,-3641,1,0,1,0,Laborers,2
5015226,M,Y,N,3,58200.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-16004,-180,1,0,0,0,nan,4
5015227,M,N,N,0,54500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-13670,-431,1,1,1,0,Core staff,1
5015228,F,N,Y,0,108100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22165,-1620,1,0,0,0,Cooking staff,2
5015229,M,N,Y,3,55200.0,Working,Secondary / secondary special,Married,House / apartment,-7944,-1452,1,0,0,0,Managers,5
5015230,F,N,Y,1,128100.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13510,-335,1,0,0,0,Managers,2
5015231,F,Y,N,0,86100.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22370,365243,1,0,0,1,Managers,1
5015232,M,N,N,1,66800.0,Working,Higher education,Single / not married,Municipal apartment,-23001,-606,1,0,0,0,nan,2
5015233,F,Y,Y,1,90200.0,State servant,Incomplete higher,Married,House / apartment,-23818,-359,1,0,1,0,Core staff,3
5015234,F,N,Y,0,62500.0,State servant,Higher education,Married,Rented apartment,-20107,-4701,1,0,0,0,Drivers,2
5015235,F,N,Y,2,90300.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-13936,-4485,1,0,0,1,Sales staff,3
5015236,F,N,Y,3,138400.0,Working,Higher education,Married,With parents,-11135,-674,1,0,0,0,nan,5
5015237,F,N,Y,1,87900.0,Working,Secondary / secondary special,Married,House / apartment,-24518,-4267,1,0,0,0,Laborers,3
5015238,F,N,Y,1,69300.0,Working,Incomplete higher,Married,With parents,-19348,-1050,1,0,1,0,High skill tech staff,3
5015239,F,Y,Y,2,131900.0,Working,Higher education,Married,Rented apartment,-9558,-196,1,0,0,0,Sales staff,4
5015240,F,N,Y,0,60900.0,Working,Academic degree,Single / not married,House / apartment,-15194,-660,1,1,1,0,High skill tech staff,1
5015241,M,Y,Y,4,61600.0,Working,Higher education,Single / not married,Rented apartment,-24741,-2525,1,0,1,0,Laborers,5
5015242,M,N,Y,1,54200.0,Working,Higher education,Widow,With parents,-18545,-474,1,0,1,0,Sales staff,2
5015243,F,Y,Y,0,36100.0,Working,Incomplete higher,Married,House / apartment,-17086,-1962,1,0,1,0,Laborers,2
5015244,M,N,Y,1,49700.0,Working,Secondary / secondary special,Married,With parents,-10014,-378,1,0,0,0,nan,3
5015245,M,Y,Y,0,75000.0,Working,Higher education,Married,House / apartment,-15300,-489,1,0,1,1,Core staff,2
5015246,F,N,Y,0,81100.0,Working,Lower secondary,Married,House / apartment,-21269,-2240,1,0,0,0,nan,2
5015247,M,N,Y,2,49700.0,State servant,Secondary / secondary special,Married,House / apartment,-24524,-4598,1,0,1,1,Sales staff,4
5015248,F,N,Y,1,58100.0,Working,Higher education,Married,Rented apartment,-23852,-3200,1,0,0,0,Laborers,3
5015249,F,Y,N,2,32800.0,State servant,Incomplete higher,Married,House / apartment,-19355,-121,1,0,0,0,Laborers,4
5015250,F,N,Y,0,195700.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8484,-1846,1,1,0,0,Drivers,1
5015251,F,Y,Y,0,176900.0,Commercial associate,Higher education,Married,House / apartment,-11764,-400,1,0,0,0,Drivers,2
5015252,M,N,Y,1,53000.0,Working,Incomplete higher,Civil marriage,With parents,-19617,-2837,1,0,1,1,Managers,3
5015253,F,Y,Y,4,50600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16214,365243,1,0,0,0,Laborers,6
5015254,F,N,N,2,49200.0,Working,Secondary / secondary special,Married,Rented apartment,-10060,-1115,1,1,0,0,Sales staff,4
5015255,F,Y,Y,2,121800.0,State servant,Incomplete higher,Married,Rented apartment,-10335,-1593,1,0,0,0,Sales staff,4
5015256,F,N,Y,0,97700.0,Working,Incomplete higher,Single / not married,House / apartment,-24615,-307,1,1,1,0,Accountants,1
5015257,M,N,Y,2,40500.0,Working,Higher education,Married,House / apartment,-20806,-8011,1,0,0,0,Sales staff,4
5015258,F,Y,Y,0,47200.0,Working,Incomplete higher,Married,House / apartment,-20097,-335,1,0,1,1,Drivers,2
5015259,M,N,Y,0,46100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10044,365243,1,0,1,1,Core staff,2
5015260,F,N,N,0,143200.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-8989,-426,1,0,1,0,Accountants,1
5015261,M,Y,Y,2,61700.0,Working,Academic degree,Single / not married,House / apartment,-19746,-952,1,0,1,0,Laborers,3
5015262,M,N,Y,0,85600.0,Pensioner,Secondary / secondary special,Single / not married,With parents,-21752,365243,1,0,1,1,nan,1
5015263,M,N,N,0,105100.0,Commercial associate,Secondary / secondary special,Married,With parents,-15493,-4587,1,0,1,0,High skill tech staff,2
5015264,M,Y,N,0,62800.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19563,-2589,1,0,0,0,Laborers,1
5015265,F,N,N,1,75700.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-11327,-281,1,0,0,0,Accountants,2
5015266,F,Y,Y,2,97200.0,Working,Higher education,Married,Rented apartment,-10716,-803,1,0,1,0,Medicine staff,4
5015267,M,Y,Y,0,106800.0,Working,Incomplete higher,Married,House / apartment,-22845,-2152,1,1,1,1,Medicine staff,2
5015268,F,N,Y,0,72300.0,Pensioner,Incomplete higher,Married,House / apartment,-12913,365243,1,0,0,0,Core staff,2
5015269,M,N,N,0,80500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17559,-1459,1,0,0,1,nan,1
5015270,F,N,Y,0,58100.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-18266,365243,1,0,0,0,Laborers,2
5015271,M,N,Y,0,131200.0,Pensioner,Higher education,Married,House / apartment,-22924,365243,1,0,0,0,Sales staff,2
5015272,F,N,N,0,140400.0,Pensioner,Incomplete higher,Married,House / apartment,-25399,365243,1,0,0,0,Laborers,2
5015273,F,N,N,1,74700.0,Working,Secondary / secondary special,Married,With parents,-23459,-435,1,1,0,0,Sales staff,3
5015274,F,Y,Y,0,33000.0,Working,Higher education,Married,House / apartment,-15922,-2321,1,0,0,0,Laborers,2
5015275,F,N,N,2,77500.0,Working,Academic degree,Civil marriage,House / apartment,-8866,-2294,1,1,0,0,High skill tech staff,4
5015276,F,N,N,4,80900.0,State servant,Incomplete higher,Married,House / apartment,-12734,-4030,1,0,0,1,Laborers,6
5015277,F,Y,Y,0,41400.0,Working,Secondary / secondary special,Married,House / apartment,-14355,-363,1,0,0,0,Drivers,2
5015278,F,N,N,0,77300.0,Working,Higher education,Single / not married,House / apartment,-16345,-3553,1,0,1,0,Core staff,1
5015279,F,Y,Y,2,45700.0,Working,Higher education,Separated,House / apartment,-24051,-5701,1,1,1,0,Laborers,3
5015280,F,N,N,0,86600.0,Working,Secondary / secondary special,Separated,House / apartment,-20757,-3462,1,0,0,0,Sales staff,1
5015281,M,N,N,0,95600.0,Working,Secondary / secondary special,Married,House / apartment,-10174,-2877,1,0,0,0,High skill tech staff,2
5015282,F,N,Y,0,92700.0,Working,Secondary / secondary special,Married,House / apartment,-14171,-1462,1,0,1,0,Drivers,2
5015283,M,Y,Y,2,114100.0,Working,Secondary / secondary special,Married,House / apartment,-23049,-3271,1,0,1,0,High skill tech staff,4
5015284,F,N,N,1,94800.0,State servant,Secondary / secondary special,Married,House / apartment,-23982,-1919,1,1,0,1,nan,3
5015285,F,Y,Y,0,130400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-25288,-1326,1,0,0,0,Core staff,2
5015286,F,N,Y,0,163500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12892,-1497,1,0,1,0,Sales staff,2
5015287,M,N,Y,0,59900.0,Working,Secondary / secondary special,Married,House / apartment,-24612,-2384,1,0,0,0,Core staff,2
5015288,M,N,N,0,44600.0,Pensioner,Lower secondary,Separated,With parents,-25482,365243,1,1,1,0,Drivers,1
5015289,F,N,N,0,65400.0,State servant,Incomplete higher,Married,House / apartment,-9217,-2374,1,0,0,1,Core staff,2
5015290,F,N,Y,2,54900.0,State servant,Higher education,Single / not married,House / apartment,-22438,-8814,1,1,0,1,Drivers,3
5015291,M,Y,N,0,63900.0,Working,Lower secondary,Married,Rented apartment,-20774,-380,1,1,0,0,Security staff,2
5015292,F,Y,Y,0,69200.0,Pensioner,Higher education,Married,House / apartment,-14720,365243,1,0,1,0,Drivers,2
5015293,F,N,N,0,101400.0,Working,Academic degree,Single / not married,House / apartment,-10181,-230,1,0,1,0,Security staff,1
5015294,F,N,Y,0,34100.0,Working,Secondary / secondary special,Widow,House / apartment,-11096,-2126,1,0,1,0,Drivers,1
5015295,M,Y,Y,3,158300.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8014,-1217,1,0,1,0,Cooking staff,5
5015296,M,N,Y,0,133800.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19766,-304,1,0,0,1,nan,1
5015297,M,N,Y,0,101300.0,Commercial associate,Higher education,Married,House / apartment,-15758,-9466,1,0,0,0,Managers,2
5015298,F,Y,Y,0,39300.0,Working,Higher education,Married,House / apartment,-18256,-5546,1,0,1,0,Medicine staff,2
5015299,M,N,N,0,27900.0,Pensioner,Incomplete higher,Civil marriage,Co-op apartment,-22875,365243,1,0,1,0,Managers,2
5015300,M,N,Y,3,143800.0,Working,Secondary / secondary special,Married,House / apartment,-22063,-1805,1,0,1,0,Accountants,5
5015301,M,Y,N,0,114900.0,Working,Secondary / secondary special,Married,House / apartment,-14248,-616,1,0,1,1,Laborers,2
5015302,M,Y,N,0,121500.0,Working,Lower secondary,Married,House / apartment,-19432,-248,1,0,0,0,nan,2
5015303,F,N,N,0,68900.0,Working,Higher education,Single / not married,House / apartment,-19906,-203,1,0,1,0,Cooking staff,1
5015304,M,N,Y,2,131700.0,Working,Secondary / secondary special,Married,House / apartment,-13214,-2117,1,0,0,1,Cooking staff,4
5015305,M,N,N,1,39500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-19876,-2556,1,0,1,0,Core staff,2
5015306,F,Y,N,1,27000.0,Student,Higher education,Single / not married,Municipal apartment,-18276,-561,1,0,1,1,Core staff,2
5015307,M,N,N,0,74800.0,Pensioner,Incomplete higher,Married,House / apartment,-16301,365243,1,0,0,0,Sales staff,2
5015308,M,N,N,2,48400.0,Working,Secondary / secondary special,Married,House / apartment,-19228,-1650,1,0,1,0,Cooking staff,4
5015309,F,N,Y,0,89800.0,Commercial associate,Higher education,Single / not married,Co-op apartment,-20640,-4883,1,0,1,0,Security staff,1
5015310,F,N,Y,0,32900.0,Working,Secondary / secondary special,Separated,With parents,-13298,-251,1,0,1,0,Core staff,1
5015311,F,Y,N,1,27000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14550,-3430,1,0,1,0,Drivers,3
5015312,F,N,N,0,46200.0,Working,Higher education,Married,Municipal apartment,-22035,-3096,1,0,0,1,Managers,2
5015313,F,Y,Y,0,61700.0,Working,Secondary / secondary special,Married,Rented apartment,-25478,-2405,1,0,0,0,High skill tech staff,2
5015314,M,Y,Y,0,48200.0,Working,Incomplete higher,Widow,House / apartment,-8487,-576,1,1,1,0,Core staff,1
5015315,F,N,N,0,96700.0,Working,Incomplete higher,Single / not married,Municipal apartment,-13536,-141,1,0,1,1,Laborers,1
5015316,F,N,Y,0,115300.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-18698,-3401,1,0,1,0,Laborers,1
5015317,F,N,Y,1,101000.0,State servant,Secondary / secondary special,Married,With parents,-8567,-1540,1,0,0,0,Sales staff,3
5015318,F,N,Y,0,27000.0,Student,Secondary / secondary special,Married,House / apartment,-11924,-1849,1,0,1,0,nan,2
5015319,M,Y,Y,1,97200.0,State servant,Secondary / secondary special,Single / not married,With parents,-21255,-4309,1,0,0,0,High skill tech staff,2
5015320,F,Y,Y,2,44200.0,State servant,Higher education,Separated,House / apartment,-24276,-29,1,0,0,0,Accountants,3
5015321,F,Y,N,0,169100.0,Working,Secondary / secondary special,Married,Rented apartment,-18378,-591,1,1,0,0,nan,2
5015322,F,N,N,0,93400.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22260,-1371,1,0,0,0,Sales staff,1
5015323,M,N,N,2,49800.0,Working,Incomplete higher,Married,House / apartment,-9718,-801,1,0,0,0,Managers,4
5015324,M,Y,N,1,48700.0,Pensioner,Higher education,Married,With parents,-12075,365243,1,0,0,0,Sales staff,3
5015325,M,N,Y,0,51300.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19812,365243,1,0,1,0,Core staff,2
5015326,F,Y,N,0,100500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9331,-2777,1,0,0,0,Medicine staff,1
5015327,M,N,N,1,31300.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15463,-1648,1,0,0,0,Cooking staff,3
5015328,M,N,N,1,53500.0,Working,Secondary / secondary special,Separated,House / apartment,-10828,-232,1,1,0,0,Security staff,2
5015329,F,Y,N,1,90800.0,Working,Higher education,Married,House / apartment,-19633,-2293,1,0,0,1,Laborers,3
5015330,M,N,Y,1,109000.0,State servant,Higher education,Married,House / apartment,-17224,-2939,1,0,0,0,Core staff,3
5015331,F,N,Y,2,207100.0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-11726,365243,1,0,0,1,Drivers,3
5015332,M,N,Y,0,136000.0,Working,Lower secondary,Married,With parents,-25161,-1158,1,0,1,0,Sales staff,2
5015333,F,N,N,1,53600.0,Working,Secondary / secondary special,Single / not married,With parents,-14015,-337,1,0,0,0,Laborers,2
5015334,F,Y,Y,4,162500.0,Working,Secondary / secondary special,Married,House / apartment,-24572,-724,1,1,1,0,Managers,6
5015335,F,N,N,0,99700.0,State servant,Academic degree,Civil marriage,House / apartment,-22831,-2254,1,0,1,0,Managers,2
5015336,F,N,Y,2,142000.0,State servant,Secondary / secondary special,Separated,With parents,-10832,-1786,1,1,1,0,Accountants,3
5015337,M,Y,N,0,112800.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-16615,-280,1,1,1,0,nan,1
5015338,M,Y,Y,0,174500.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-18595,-6185,1,0,1,0,High skill tech staff,1
5015339,M,N,Y,3,148800.0,Commercial associate,Lower secondary,Married,With parents,-20926,-2916,1,0,1,0,Sales staff,5
5015340,F,Y,Y,0,93800.0,Working,Secondary / secondary special,Married,Rented apartment,-22967,-184,1,1,0,0,nan,2
5015341,F,N,N,0,63000.0,State servant,Secondary / secondary special,Widow,Rented apartment,-13275,-2885,1,0,1,0,Drivers,1
5015342,F,N,Y,0,74900.0,Commercial associate,Higher education,Single / not married,With parents,-17160,-3882,1,0,1,0,High skill tech staff,1
5015343,F,N,N,0,47700.0,Working,Secondary / secondary special,Civil marriage,With parents,-15912,-1167,1,0,0,0,Sales staff,2
5015344,M,N,Y,1,70700.0,Working,Higher education,Married,House / apartment,-9536,-3094,1,0,0,0,Managers,3
5015345,F,Y,N,0,150500.0,Commercial associate,Secondary / secondary special,Married,With parents,-18645,-808,1,1,1,1,Sales staff,2
5015346,F,Y,Y,0,95000.0,Working,Lower secondary,Single / not married,Municipal apartment,-22982,-287,1,0,1,0,nan,1
5015347,M,N,N,0,64500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12630,-6052,1,1,0,0,Medicine staff,1
5015348,F,N,Y,0,73500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17237,365243,1,1,0,0,Laborers,2
5015349,M,N,N,1,28000.0,Pensioner,Higher education,Married,House / apartment,-13659,365243,1,0,1,0,Sales staff,3
5015350,F,N,Y,1,106200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23309,-320,1,1,0,0,Laborers,3
5015351,F,Y,N,0,137000.0,Working,Secondary / secondary special,Married,Municipal apartment,-9571,-2031,1,0,1,0,Managers,2
5015352,M,Y,N,0,43100.0,Working,Higher education,Married,House / apartment,-12669,-345,1,0,1,0,Core staff,2
5015353,F,N,Y,1,79000.0,Working,Incomplete higher,Married,Rented apartment,-14321,-1,1,0,0,0,Laborers,3
